username,user id,access hash
JacquelineWells5413,5767246171,7245294739634694117
CarlRatliff2466,5778093419,-362565844847081303
GloriaBoykins2324,5825162601,2349853895441037034
KathlynPierce4365,5826190488,-8603968323222703810
StellaWalls9156,5834350983,8435387611964197256
LinaWarren0962,5841724113,7776035843453322179
DeniseNavarro9853,5846714697,-5525891523771591168
FlorenceBrown8052,5854035957,-7047196988694323283
RalphByrd4741,5883703842,1585909308894614350
CarmenHogan8357,5886190782,8775099302531577602
AnnetteCarpenter3386,5897647778,744130429255270991
RuthJohnson0530,5898880954,-4902468406462694014
LavondaGilbreth1886,5914039769,7221440441490499433
WendySimmons9604,5929162561,6812596188775515087
MitziGill2524,5934477514,1179833205676213223
WayneRobbins3826,5951400400,-2572735811068125391
SheriBuster5712,5954302384,596957177871291367
BettyWebb8543,5954609897,-6077392739658851568
MaribelLara9468,5956177442,8904519464057265500
MicheleGarraway5658,5963769381,-4689370073270379191
RebeccaSreaves7716,5967002473,-3168508989839359052
MichaelOliver7255,5971717884,4221400271667086695
MackMonteith5430,5987597281,-3076085886839402121
AnnieDavis8875,5989049900,5408117128754943777
AnnieTorbus6992,5989334393,2883253418744597053
MargaretHunt7326,618747893,-1760130827071216967
terri27727052404,786230698,7652761554372650609
xavier5722425033,1082833411,-1724573081879755741
dione61803530542,1234778162,-7452976314926456553
brenton383416717,1340461706,-7149007119241696122
pasty55055077166,1357996084,-2403339881959674034
dwain26832257421,1365385241,6542977905168720552
EdwardGordon1051,1424133654,6513474157302066823
roberto225238880,1537305454,-7985236036156545997
lenna88517008851,1537427863,2312472144984543161
StephenBaccam8154,1800291853,5822109521667369790
kyoko00508350550,2038832390,-637852878755864436
BerniceDennis0823,5149347730,-588363005719346990
sharika455324024,5222450478,-3260615089504911617
abel723834723704,5289056854,2497717353078436430
,5425021595,7486807837441010652
PaulRoper5502,5547458613,-7384651055502043425
CynthiaTrent7902,5557474968,510832805062786440
JamesFritz5382,5635397950,-2597057397860820561
MaryOgren9319,5635730147,8777767145726919956
NeliaBatey8063,5637311313,7982042832312020861
JohnnieGaddis9622,5652454528,-577192339671940312
PatriciaFoster4853,5665680117,6733129152960854646
XavierShelly0569,5681636628,2168804839907840085
AidaCook6815,5701053670,-3479262647105099014
TomKeister6739,5705840991,-7115449849147776646
LorettaCook4124,5739836771,-278641055034368184
JohnnyRodriguez3132,5761111303,-7749531663853017283
CharlesBaptiste2416,5769126634,9100920908335481411
JuliaHaddox2328,5808304107,8296415956086136177
SharonGonzales4248,5837948870,-8895891546092559177
RobertGalan0138,5847111528,-6931774140198719834
DavidWallace5277,5847315581,-7458643876601300041
CorneliaSmall2838,5852852351,3964067185183767520
RobertNichols1458,5873466187,-3887289167015957269
MarioLooper5316,5873489485,5052825926782719331
DarrenManis7475,5876149316,1572538055392607335
JamesCastle1075,5879622297,3822412025022121328
AndreaBrasil1631,5882280504,-3868717632321051864
LoriFleming8630,5896889762,-5928752117343846881
DorothyHinchee2090,5899091294,2834636941223575918
AmeliaWalsh2431,5933764989,-1561972502057371331
EricAquino2743,5934282345,-5930327201397843877
SamanthaCargo3834,5953679275,731644131095783214
RobertKitterman8374,5954256735,-5459938356638179019
JosephWhorley6888,5956549875,-7288593771433299203
KathleenDukes0967,5969813411,-2595545994888930428
ClintonRogers3620,5971889052,-67962190415386156
YolandaMrotek7540,984359391,197195974429200331
chana11518310055,1154154820,-3715516204732686874
NormaHill3134,1198926993,5612325515203634726
RobertFair5781,1334330509,192689738561993832
clarence33863472,1491226223,-3932272709518319983
gregory728637521,1534089540,-6795380759847043557
ezekiel474540463,1584896081,8301275390157675338
kelvin0085840534,1699309830,-1618585948855554696
GlendaCarter1102,1825265221,7673935478214264519
camdasha,1862631593,-7533265855470762034
DianaTolliver6468,1871449084,-5985011337038145123
,1954643079,-7940065005912892546
AliciaWright4581,1994402451,-7631937409151188417
ramon84117875350,2016912548,-5510814169005226902
DanielSrinivasan5309,2091950863,-9046214564092878303
JessieFuentes3822,5000440961,-931914004600248958
,5344893682,-7845116684210901084
ErnestStanley9940,5414869373,2047220244333527611
CharlesEastlick7868,5416197495,-6328515094979236447
CherylDoss6995,5474813578,-7180418981705450566
JudiLupu8232,5490684861,-4094358115945574129
RobertDelacruz7928,5569968666,-3396393005266611530
MarkMiller0586,5614774419,2426782430485119882
AmyHill4879,5636712162,-1891780856391357033
JeffreyKnight2276,5674189824,8081896257428599111
NancyLauro2295,5680246172,2732239132608590485
ElisabethYork5362,5720613171,6253905237107516216
DarrylKrum3245,5730386999,-3846560612190135550
AngelaQuiros8965,5736294704,1789040794082185764
RichardMcallister7413,5754016316,-2946617134534452969
TiffanySmth52,5781623680,-857999711383497386
DeannaPicard2214,5804969309,-4463161885664859616
PriscillaLawrence7506,5814213476,-2970885056701071567
YolandaCooper8134,5822876314,8532031765767726281
MichaelMann1671,5828425279,-2906891176340335377
VernonGomez5154,5830427924,3137850695008703235
DwightEnderle3166,5843004183,-5886468888445216863
JudithMasciantonio5647,5843545674,-2078329453270463110
NancySiqueiros9068,5847999441,-8797148213424943662
GretchenGilbert8313,5854749662,-6374677384220936462
RachelJones1958,5874186848,-4178263030259919279
RobertTabisula8794,5875712615,906157938102291676
JamesTimmer3930,5882550803,1424961830078612125
JosephRussell4962,5904745326,2926543479473713560
JasonCatapano0173,5927190973,7776861561641826549
HenrySequeira4611,5930416662,592028508216505
MarkPelchat0392,5941775748,-5061637158719659969
WilmaKraus5384,5951454603,1892077213407604478
JoshuaPinsky4694,5960945294,-8288397945986622171
MelvinRandles6912,5968157923,3206519922161936169
DonnaFleming3079,5970960043,5081190501636972731
RubyWilson9415,5988296786,22701366712967672
phillip068783330,665977841,7530602143627478958
,1138786174,986049030304864163
OtisLassiter5994,1152712243,-7159702834749924517
sherwood24063363,1290724398,7390062258800631382
LeonSalazar9598,1435289604,-2218669266572533359
freddie573202877,1499445363,-3828236468144382818
JamesHibert0772,1899660008,-1938584906253631772
graciela62503847,1905077223,989969278648917618
alexis8770857423,1970760011,-3406146895462754851
delmer0563651767,5026419226,-438643138562669969
,5158584152,14990679614889967
JenellAnderson6570,5537625869,8204584146543977568
DanielDillon1668,5603145376,3804209679556315047
DeanMoore8183,5688417848,6213857888436921715
AustinJames6200,5702470394,-4381833855097890450
MariaWiggins7598,5727436770,-5207673500101387922
JennaClardy4236,5739347289,-6069405933525488102
DoreenSherratt8543,5748985130,-1632639482322978891
JamesCassidy2171,5780710484,-458900457239775768
ValerieHarvey6106,5792343254,-5425087143887109037
MartinGranado6754,5838766496,-7116902690880677438
LauraFleury3600,5853223087,6922468740445309478
TheresaFreese4792,5861912410,-880145535196929518
BarbaraGillard5516,5865867915,-7102984050653567654
KevinJones7582,5866044387,-4909242305006362002
SeanCarlson5700,5867098794,-7985751371344326535
EdwardAdams8035,5867340073,-7042853597286624806
BrentTorres4343,5876242646,1590189823692368807
GregoryHale2767,5879509589,2005901691894189755
RodgerMahoney5919,5882835172,4849620520546179364
SophiaReusswig6461,5891240707,5054948404733627134
LloydWilliam0836,5903988921,-333874794852065338
AnnetteMoore8199,5926510108,5227533902231432814
MarkTobias5783,5936331352,-5162923339494630481
SusanGraves1641,5945214059,467691559882871066
RaymondBennet4885,5947595628,4156399641934004494
ToddPatrick6785,5948908931,-2604061714839013345
ArdellaTeller7070,5950656356,-8380279189237059182
ChristopherRevilla9482,5958677546,6353529574976433610
ManuelPreston7836,5961243370,-2182252531086432658
JamieVanhouten0293,5974058794,-953039929404767925
StevenCastellanos1554,5980372253,-1114160744993000993
WillieWiggins1120,5983649879,2565836693226243101
EricCangelosi0735,5984869002,4373229764258632105
JeffreyMeans8406,5985371697,-6457758402534583512
NancyThorson9957,1044754596,-7232012185089811331
EricCrayton8798,1101711531,-4573875546237802088
CharlesWillard0520,1538446737,-3600467157017258439
laquanda10214324,1570671249,-2447740808684231478
viva076252763012,1665666892,2064175118708417719
clark11586013111,1766495075,8530414007192713370
rawatvinay191,1785688583,-1185052394118750657
DouglasVolcko3424,1848371417,5595290532644350546
ismael0604302360,2106231449,-1586975442924332676
WilliamSmart6384,5135405480,5603080365786160827
TimothyShah7514,5207067485,7077346332763355503
SierraPaddio9474,5220206178,6334236259054151210
JamesMosher8830,5266943909,-3884807800040480602
VandaSimpkins3870,5297338422,-1560386212186899389
FelipeWendt9084,5313023882,-4902140917312037924
george7361007715,5332369515,-2716979951988499697
kim3737812740473,5343756406,-4642683684286263627
KeithAllen7020,5358258716,7380661280190054836
JoseHowell3853,5463919944,7039738244475848979
JohnHavel7035,5588044877,1815507575320458276
JenniferCroker8857,5619600038,8555803018139714425
TheresaPhillips7280,5623652688,8880391102411713331
AndrewShake7862,5709385087,-2642661988962356169
DanaWilliams6093,5767111148,7813913452892060870
JaredNewsom8613,5779047418,-2164731966974912237
JoseClifford0893,5779681535,8643524095617562717
SoniaParlin3663,5801435440,-6364222078246820713
RachelSeymore1431,5809380796,8440085539008373829
RudyGrover7163,5817817356,431534775139801552
WilliamGleason5108,5820382062,-3343803518347776119
AnthonyGrasso9124,5827522483,-7010902604387105792
RosemaryCollier7314,5830049578,-215523728736422444
ReginaWade7571,5836571233,-1202890262179816086
DwayneTatum6456,5850287713,-5683210472606838335
CharlesNadeau5772,5854057577,-7564243786911197941
RobertThompson8106,5867922345,-7809846027867189480
JerryTheall4297,5888208336,-3617902076651900227
RonaldNoh5720,5902462172,5273040439285322707
HelenSoto5067,5913536191,-3022091399547132961
RemediosOrzechowski2617,5918442810,8401054237379622291
AlvinStoudt4319,5920510440,-6651658744564074217
MatthewRodriguez5535,5930063506,-8493293931837364006
CarlWaters1632,5931900764,-3151013770380212842
JoyceTemple0185,5942342588,7965921651118725788
BradleyEngland6406,5951749239,-8778660188792194659
SharonPeacock6075,5955002749,7739021796864378215
StephanieSchwantes3597,5957181874,7087802335816311195
NinaAbraham7938,5977801616,-4904508438881587667
ariel83255641717,1373976681,997068458837807544
AlexandriaMurakami1648,1567098659,1473729752634606288
PatriciaBranson7989,1569915469,-253413854973028918
clora26518816574,1635697937,-6100835470103376812
PatrickRichmond2087,1638527426,2353792370473507283
raymon5245660354,1708234295,-6491306122392028176
nada272532781575,1789297590,3374447241220354602
derek63151280665,1800832438,2154647001248532731
AmyMiller7471,1803717180,22766844273754226
RaulMasson0421,5056213581,-85607358178284163
cathi40744060466,5111763048,-1505026768113935054
MaryDavis9470,5357544088,2408705849702992226
,5386485547,-2509095212215500692
maurice627763320,5403448783,7183542737082326287
EdgarNolazco4183,5415139596,7977151448768124687
CarlPowell9208,5598907175,6258037607028838989
MaureenCooper5418,5603282128,-2427912322815023455
EssieAirington9178,5611580072,-7040751620811898664
LewisSmith5498,5640550042,1720510875546115968
JulieKrauss8520,5656748671,2071119725579368099
EdnaLong8007,5663014187,7908968916035596733
WilliamTurner5215,5665584257,-6066384313241147736
MatthewSims5089,5670271709,2024836998063597841
MarthaMarshall6806,5675274816,-772957290545562603
ErnestHall1396,5675471161,-1506889414608771540
LeslieTrimarchi7892,5708113279,4134214113827052780
EdithCampbell5084,5769981986,5859727798970849181
CandaceHawkins4608,5784305581,8280318748851998205
ChrisRushing4704,5786394254,-562827492114196043
JoyceBlake3486,5787252536,7035103294124504495
ToddRothwell2064,5791912854,-4863522787210551637
AdamLeatherman7185,5805417196,-3707240297844822182
KristieWoods1036,5820578143,5784695421028505591
ZacharyEmmick5057,5824090596,-5322405559505994967
AbrahamGallagher7041,5829050707,-5180948855827101268
RichardHarrison7153,5836561969,-3129260810929937784
VernonSheffield6062,5855276299,543255888049485519
SusanWeaver2197,5858100068,707349672124602590
AngelaConway9964,5860042948,5730238524277522334
FelicaStallings7978,5883354754,-6837584809136521416
CecilLopez1928,5887578944,564843661689205602
PaulWilkins7537,5898644179,763735161383515832
HarveyStephens8576,5903606797,3878684965991845990
SandraCase0817,5922007224,1961730934860896138
HelenMckinney2714,5930330675,-2274089471720322305
BeverlyCarey7274,5931983289,-4395495964209373282
MarieSimmons5854,5935545081,9041357030729280936
MargaretStewart5479,5953084549,-6970667534167529822
MichaelKing7535,5969224528,-2842002879122462167
ManuelJones6117,5969256621,-524005177249213889
TimBryan7121,525132386,-1319174418524089819
RichardBrown3402,979188768,8686672641800786417
HenryRoberts6275,1189301568,-170921113474128209
jessica702745660,1219175740,4875745273619131261
Zafisa1131,1238938170,8854351865171947489
,1307794299,3336385916915865824
minh818162404265,1355564489,6329353162486176497
TonyaCarey4604,1565161716,1030575720530131538
tyler13844066464,1654995147,-4370957259449429602
jospeh8473881326,1793574640,6311109699490151883
JasonForeman7216,1971012771,-1729078415806931489
,2066542970,7275079813819256085
karmen0562276176,2133190900,3299661284388108973
,2146673118,6254083165620473210
yOZLkEGmhvVn370407,5091771898,-9099053630829538165
ChristopherLogan0216,5167702539,8976509189282467585
JuneShingler2884,5187626106,-2388091606526458136
nathan1663560564,5220508038,-6074616064182152915
bradley884766283,5279993066,-4680047831460657083
RonBrank2969,5281659831,-2182166048221308840
LeoneJandrey2548,5449047378,-7997970603695539931
MaryJones4051,5457670451,5365962534702063448
EllaGordon3560,5567443870,-6935947321749912600
MichaelPreston5568,5659784908,6097811781630368970
JenniferHolcomb2434,5706406610,8322813170530370770
HerbertLucarelli8579,5710189318,-2237683363227379018
RalphPage7767,5741049507,-5338257367910826450
WilliamJaimes0391,5767238304,8077628603379184582
RochelleClossin5452,5768208567,-4469560437429260178
ChristineMack1824,5805774174,2203917871211625595
JudithBennett8722,5807733182,1670759905004780922
ThadClark5071,5809052100,5577673935328542817
RobertCypret4825,5847106971,4983778932161768766
KennethFranks2792,5856529938,4342878694101211167
DavidFerguson5765,5858121630,-2242913267754534834
AngelinaBills1603,5864862597,5620673773215838100
GenevaSerrano6445,5867302467,-4620333989406621904
MelissaDooley1054,5869682829,-6565805565545808619
FrancisSexton9028,5919358628,-6957407474664463511
LouisMoss0090,5923406797,5808500243337875311
PatriciaAngell9855,5936882395,-583820444557233074
AudieClouse1917,5963522003,3141027904344728822
cleora8536611666,619732394,-128114541054292329
garth47471852001,726271457,2565664385079796165
ShawnEvans3291,1224013318,9102709856396701736
LoganFaust2954,1249863610,1607237854296524884
,1302159581,-2797050741190606451
dudley2023535485,1391971396,6389563378454915861
AnnaRodriguez5849,1473463793,-906888296945365151
CandiceClark5636,1517583606,21251603439260935
LoriPlummer9068,1623676551,7779503565403555231
,1689263978,6782506279226273174
ardell3141676633,1714788866,-733426812592808185
MarilynWebster0760,1810973781,1495549154709654134
christi613523844,1869064589,1647023686769613886
kandice372857684,2074242062,7075249366166188851
,5224508819,-8705346593936763723
HelenJohnson8066,5400569399,499912225625958584
WilliamGrigg6420,5446477332,4967453188601650320
JosephCanada6584,5524809685,-580469733937827157
AlanEnriquez6332,5562332269,-3778332437388153292
BettyWebster7899,5611686590,-786014832553918850
RandyMeyerott5358,5612752190,2864628459531171241
Bu_Havada_gidilmez456,5635955276,3202643761312312748
PatrickWerner4568,5658673109,4780525951190050045
JamesHorton8353,5722919771,7480596697565077036
KendraGigliotti1213,5789327517,-3257276386022631131
SelenaMyers8218,5803004337,-7543046111102819483
AlanWeeks6980,5806930012,971305804370096978
ReginaKatzer4124,5820223012,6932432234011178256
AmberWoodside1828,5831774830,-4447471284476004777
TamraYoung5203,5884416820,-6445969373683961222
SherylManly1106,5895552530,-4548047826144855239
ThomasKeys2663,5929957960,8634259301706968629
DavidInce0984,5934543108,-5740789424121285432
YolandaSoto2518,5935339638,-1195018146569282474
BarbaraSudduth5313,5951645035,-1529380328408821648
GilbertChaffin2483,5956848598,-3856611534911976327
DorothyPerry0325,5968861913,-7109829797012596819
DarleneCostello8155,5969508378,1977405692982999656
JohnMyers7193,5971916215,6058636403571155531
BarbaraGriffith2110,5977156390,6150427051854386024
NathanMartinez3626,5977775028,2175488986602442335
ahmad72445138635,906496462,4897587371057815541
VelmaRiojas8627,1332334151,6299607204339956877
MartinVega6157,2032645791,-2109768553564627110
MistyHarrold2261,2052422189,-7079541507938372713
ShirleyHall2140,2128800515,7435307753933245169
saturnina8224001,5037253756,-2663769939848608881
AlvinChildress9952,5459046109,-3224031938230625514
DanielMenke0736,5465556163,8246345866784976563
CarlosWood0386,5616897277,-1941949273733929939
TraciHerrera0191,5672292891,6658816316997375308
MichaelMadison7175,5711746638,2615304851018977326
JenniferCheatom0890,5774854825,7532178127898949004
FrankBeirne1440,5853486114,-8340818105708456907
DoloresWhit0160,5918280265,-5697667805069720164
JanetAndrews0311,5922308532,3859285319348161795
RichardCampbell3966,5945139224,-3315315923541238513
ErikRocha9967,5985874248,-8675230395628845320
alan120714431417,786755541,5308900490488861002
MichaelEdgar2067,1112723954,7050703695767588150
odell13640682747,1586499792,5979017646108860901
verena7668288218,1637220254,2522602381616474767
PatriciaBurns1321,1670636684,4443074822401530630
SuzieBax1533,1682348431,-2124587223464975743
jorge25285723723,1791937348,-6029535228502616550
hyacinth41201800,1802578528,-833339096802799498
bill045414322225,1831468813,-7722378832461701799
RyanBradley8546,1872359295,-5417667713332155550
BonnieClayton0486,1886351269,-8585072088968305614
KevinPhillips6397,1901069240,3720082469689556917
alonzo4644311348,1967527921,-7318056198714286854
JoannaFlint6327,2057816935,-7856449775367328
ellie31420430277,5060775874,-2267574466217651646
PatriciaDaniel6721,5274440248,6800290695976567307
bertie8167607505,5362263529,3388308241227247319
,5399226807,-849516331841094695
KelliHolder9535,5460683745,-683696703331576629
CharlesSmith3126,5497871191,-8482392157821416447
WandaCortez5525,5515296137,-1002407827293347726
RobertMartin2749,5521647864,8261991204985619528
RachelReynolds6619,5625896656,-9157940153793163461
BettyJaramillo3056,5643169686,-1987450420129860892
ChristopherGamblin8743,5654006980,3769043817035760090
RobertaGreen1245,5681684573,-3356233215494853867
DoreenHageman2223,5706395950,-99730875968898308
ShannonMoore9339,5770912668,3606888496999332238
CarolynPierre4565,5812624948,-6285430741245678775
CharlesTrappey6397,5814172846,-7275958646334106617
WilliePhillips8181,5837745443,-4452866844005345181
VirgilGalvez8797,5839278689,2906543993560435164
DaisyBudde3572,5843598781,-8653515329692419792
LarryWells4920,5845685106,829411238260758975
MarieShirley3591,5847058970,-2953968841740998812
JosephColson9871,5853727413,7313050088377288718
KristenOrtiz3950,5874295103,-3694705829504567486
RobertJacobson5161,5875486510,202723754782385840
RichardPeek8641,5888938479,7364719667044307775
SusanBrock0042,5895461064,-6493549765840717640
PaulConner5511,5897772317,-5962462106640203726
DelbertTucker7045,5909310260,-7937561573436402092
LeilaGuyette8709,5930727341,3689459885197793339
JeffreyBrown3595,5931321373,-6600581388983347801
MaryNavor2698,5939404955,-6701318259377782671
RobertRoach1703,5940887578,-8924258415516996631
PinkieJeter1370,5946798774,-4850878710298198528
StevenFolsom9749,5955914565,-5985833332535980887
PeggySinn4858,5964031336,-7245877988687131108
LisaRossano2747,5970923755,8665243667925721292
GeraldTran0764,5973847302,-2956677914030349492
,298675100,-652160069322582636
elly515273317325,1220656410,4448266791313150471
talitha435113063,1247019396,-5764502914839656711
dee5311850502842,1446488301,184154757023449951
TracySeiter6470,1487329318,963986249389228072
BorisBurke4263,1541116869,3054664002644594748
ronna53882825137,1743986634,5534998010516657966
luther8161665658,1802444582,925047731678674510
vince18151778476,5000792858,-1891348820047011319
shayla6310471774,5089542293,8460824296794969302
DanielGuerrero2052,5293256802,-3051662372912233784
,5315739593,-4599275520311146471
AliciaCaballero2192,5339107056,7252603633552459162
JimmyVasquez4649,5375551358,-6631127314367523916
PatriciaLopez4182,5403452460,9114544025687470763
MaryAnna7316,5409694307,4292543365497898814
CarolynJeffrey8249,5416726363,6019194978506366636
RobertBoyle8454,5449393432,-2112426799543605497
EmilyWatson4502,5490547845,-9085916729947780282
MarilynDorfman9918,5528913347,6782711064902178727
JamesSharp2486,5544713744,3141761041279725394
JudyBradney0070,5683050601,3254254465404405781
BeverlyMilstead9760,5687648060,-8556538876982488873
StephenDahl0251,5717336325,6051886023866397823
SharonCason9360,5746275144,5644064527358171683
SeanButts5789,5749941167,-8099662277916646866
MelvinDowns2437,5774559841,4746142280117117280
SharonWalton2945,5783660721,-3620196349409893494
RobertaDempsey5423,5803372173,-2907135255261880840
BillieEvans4825,5813928605,7854512057134118549
JaniceFuchs9925,5814936719,497177556868191033
DanielPalomino2997,5819603833,-2078486571717221111
JeremyWalden8896,5820199992,6425907942835264546
LadonnaVoorhees9724,5827747960,-7902946805269147053
TamaraHedrick8679,5834865725,1518843721465915693
LawrenceDegiulio9700,5864888295,-4922202559367357111
MaryCarrasco5484,5874203869,2642876453823950938
RobertoHunter6132,5898948908,5085522289219680277
FloydReyes0673,5900142924,5671138111695163402
WilliamMosley7416,5900845659,6718285453980212378
AnthonySilva8196,5923627616,1001875027644643761
FredHadley8551,5939516160,-1038002597800505485
MaryWade2916,5954848446,-4584027790621595505
JoseKent2890,5955281596,8188019102157024921
AndreCotto3916,5955842756,778907827449785491
WilliamGarcia5335,5966473719,8250303946074755168
MiriamHarrison4798,5973024762,-6503895640404278656
RoscoeBold4409,5977312227,-5591089276983053190
AlyssaJones3683,5985247610,777698120587262898
TedWright2621,1225274163,-5809995698329868412
rubye42248120333,1613647869,-704128137448266933
,1979717344,-6236078167323113558
JoanGray8503,5117055024,2155450505675647517
,5316156425,693128271096050604
EricFelderman8377,5343207754,-1431492885011442931
RobertKapinos0022,5400985254,-7780256091406770877
BrunoBrown5812,5407551113,5668043374161020681
EmmaJames2008,5527529165,1717418773712073500
ShirleyFrink5327,5607083788,7481562210733479432
NancyCrockett2386,5624063505,-8128285678930987184
SandraCortez1047,5657138707,6852601300972288307
PatriciaSmith7400,5721162393,2889736429453014516
AnthonyKnoedler5986,5729404970,7891429774466646858
FrankCavazos1047,5731333546,2703057902234442116
KarenWesley5692,5750568710,8495700188714604906
EstherNolen4810,5756230079,4346168161012654548
ViolaCervantes4575,5759381713,6983075754831555147
ReginaAtkins9604,5787733724,7181270281880016460
TimothyParrett8886,5801585681,7776326383183584993
GuillermoDrozd1696,5806626391,5352443007568128716
FrankFulton6509,5809080915,-8208216864874114465
EdwardFreeman0199,5813168151,-5594050563294331720
JuanitaYoung1869,5816722060,-170766324786259229
JoGlenn4028,5816791796,2610822913019828776
MiriamMccracken6107,5817832734,1650935523317377866
DeborahBradford2253,5831844587,2004693896110812075
DawnMontondo8376,5847683250,2583833122444751432
WalterSmith6570,5864722532,-4237508931682835809
TeodoroFarrell7397,5867506606,-7691650665737552741
MarvaBond8287,5871671848,1262265226189187682
GeorgeRepine8530,5875175698,-2587754420369661957
EricWilson9798,5876624663,1417398454363993244
RobertAnderson3208,5884713634,-4114561922055476018
JohnWood8119,5911633203,-5872616034855718077
HortenseBuford9902,5922295325,-6411792297202280993
BessieWalls7781,5922782775,9084082296539261991
KathyWright9620,5926922012,-3821852923264732242
PatriciaHoffman5235,5926929224,6932530750748013743
JeannieHarvey7670,5931550120,2093176570307072435
KristyLembo5459,5932867805,5701914444837779873
MariaPinion6133,5956891762,-2742873141715830312
SteveDanley2551,5975266191,-7351090197277368693
EmmettPorter2653,5978056767,3468377489424946925
TiffanyJohnson5696,5985649747,-3018048716789156097
ShirleyChristian7986,5988943699,-8029061343427679909
RenaPennington4977,81730732,-962932353300649106
JimmyReeves5554,814414052,-2627450715530608771
trevor7757226540,1142211957,-6435373790853222729
harley0302047805,1444549511,-3593851828907862482
,1464957644,-6449373172716028286
harris2260535750,1513850380,3073211564985315540
MaryannAlonso2477,1597962081,2491595301018077560
alita65572777760,1604137188,5696910510268945253
delaine085311117,1626654165,1408458360329531678
JulieRiggs4680,1717160957,-7430049039766773462
clarita101458584,1719796614,-6402530316676341624
RichardCriger6330,1729369767,4186819089752430661
porsche762362314,1820064775,7437195379828089035
fletcher61787162,1978492755,5661184506769838672
nancy83550418225,2044496087,-6086941326104775273
RobertChoe2666,2070362102,-7984870429411147560
tyisha4211578083,2122604393,-5748134689467710008
PaulGurke3602,5246155492,-817389749623467114
TammyBachrach4073,5317970903,-8745944926677834175
yen7017427321204,5392892842,-1042953764942066283
,5440347666,-4745116335990107167
,5452627853,4131476406058905949
KellyBishop7594,5480034556,3025729374023247880
RebeccaMarchan6618,5569956593,-8000094621057591588
LauraPickup4620,5605463650,-6160811159533152257
KathrynSunday4010,5632180198,-60865749872618131
ChristineLeblanc0956,5656314719,512710498884862934
HenryBradley4114,5661817997,1498065502217893850
MauriceGunter6374,5680575717,-4606065345579827298
EmmaWhorton3378,5697064067,-7798843310987416089
EddieMcwhorter9972,5747636944,-8405565402438187677
TwilaBradley5559,5794837664,-9030047684138506005
PatrickConzemius3064,5803366775,6994239987670046377
JohnTinsley6001,5809310019,-9201272767423649028
AngelHuggins1781,5816048834,8759169296946288748
LindaBailey4566,5837952922,3074259493371975939
BrianWagner9433,5856666615,6495329622163112981
BryanGleim7675,5856739117,-6405572946023060690
DawnPuleo6705,5878346563,249527382022881081
JesusGardner5274,5900404153,-3865609577515317221
MariaArce1328,5917433621,672064415324202742
RaymondPatete9491,5917481797,1878168070336585327
JohnAdams2387,5927648696,-8668506455954057483
KathyJefferson6931,5944522404,-2064280488802616286
RonaldReynoso9660,5947450304,8852120750623835762
JenniferBanks0922,5952885566,-5785965777488816879
HelenMincy3199,5962336498,-7524578275036802952
EugeneFulton9506,5962714710,3316405895473161499
TrinidadBeaird3712,5967029178,8135612661321318759
StevenNoble2980,5973881382,-79700683247995209
AaronNash1021,5983062716,-804529338256451342
lakisha200678632,908369501,691769622862426818
DonnieThomas2521,1307572597,3399643225819681742
xavier7142424431,1385427015,6748916797924841310
abraham468216750,1459002729,-2448543545582383333
shalon4483377508,1468421623,7174421064545016659
Sashintha_shamal,1488816168,1668960962133322172
DavidHudson5405,1650566448,4272232297919872503
RickMorgan4839,1668930657,-6992742474610040695
ReginaRaymond3592,1728867601,8618415288384536621
AnthonySchaffer8062,1775127493,4054975776035167334
AaronRichters8034,1820768418,-5342300643897699929
,1841872251,8934716886618650450
LawrenceHuber4806,1944813320,-8981400813024093435
CherylStinson4995,5230399748,7753978148611569841
CassaundraJohnson5874,5239274051,-3808642737381818749
israel1147752535,5260352656,-1859268383605264962
,5300071366,9182738740827513765
MaryWilson6021,5405283162,-8786013330538629264
JaimePena5244,5583890167,-4715377809883773102
WilliamDavis8519,5678471336,9221027727448179839
YvonneTopel5180,5686067038,-3138164485673319044
DeborahCondon7965,5702020724,3118603038396917287
RonnieCapponi4060,5723116420,-1980550062037305993
ShannaWatts8853,5837695555,4948756973570339313
CeliaParham4774,5845402297,-3633448845225037556
DavidBarnes6555,5865009361,-922454659493558559
KevinStringer6847,5866157136,-2187859437858091488
LindaJohnson6356,5872363786,4092986161179554837
CharlesCudney4907,5894749769,3383294165645518785
DaleCalhoun8102,5897652705,3705514779938023312
AmericaPena5435,5904180096,-1938155800305827463
JoanEdwards6984,5919296847,2061118401301876052
JohnVaughan2818,5930000538,-255684833717436574
ToniaMorris5247,5940658751,530294580741767861
MattieHohnstein1095,5942956819,7703299477899766115
BerniceMartin6182,5945043532,-3245849768932228237
TraceeMalone4034,5951922611,4829486073584466169
KimberlyParry9032,5955594317,8593233179190201492
MichaelEllis5540,5957785962,-884331180734560408
TroyWiley0465,5966775085,8686983165828563898
LesleyAcker2592,5967291337,4574277187565055226
RonaldJohnson8785,5988301286,5198879102986874477
Onyinyechi2442,1304556939,-2158346260396039972
IsabelGarnett9409,1368053519,-9018289202833994350
torrie4247486612,1402791728,7592972186606835344
JeromeMarquez8266,1611586041,-6915783357537253747
JacquelineVoight4976,1666012095,5541045894176458766
IqFoGqteVwXI057531,1858216250,-5065520892545581064
clay675313028013,5307857521,5715402942178786345
WilliamWhitmire0375,5380250845,-281809233280997076
LeolaCox4922,5385831591,6816924218982189408
TerrySwainston2261,5409101326,-832425018811880755
